Data,CASI,VARIAZIONI,1,2,3,4,5,Regione
28-nov,238,-34.6,0,100,0,0,0,Umbria
29-nov,228,-31.9,0,100,0,0,0,Umbria
30-nov,224,-28.8,0,100,0,0,0,Umbria
1-dic,215,-28,0,100,0,0,0,Umbria
2-dic,203,-29,0,100,0,0,0,Umbria
3-dic,196,-24.8,0,100,0,0,0,Umbria
4-dic,185,-24.5,0,100,0,0,0,Umbria
5-dic,171,-28.2,0,100,0,0,0,Umbria
6-dic,162,-28.8,0,0,100,0,0,Umbria
7-dic,162,-27.6,0,0,100,0,0,Umbria
8-dic,161,-25.2,0,0,100,0,0,Umbria
9-dic,139,-31.3,0,0,100,0,0,Umbria
10-dic,127,-35.2,0,0,100,0,0,Umbria
11-dic,133,-28.2,0,0,100,0,0,Umbria
12-dic,131,-23.3,0,0,100,0,0,Umbria
13-dic,121,-25.5,0,0,100,0,0,Umbria
14-dic,119,-26.5,0,0,100,0,0,Umbria
15-dic,124,-22.8,0,0,100,0,0,Umbria
16-dic,133,-4.1,0,0,100,0,0,Umbria
17-dic,133,4.8,0,0,100,0,0,Umbria
18-dic,124,-6.5,0,0,100,0,0,Umbria
19-dic,125,-4.6,0,0,100,0,0,Umbria
20-dic,122,0.5,0,0,100,0,0,Umbria
21-dic,121,1.3,0,0,100,0,0,Umbria
22-dic,113,-8.9,0,0,100,0,0,Umbria
23-dic,112,-16.3,0,0,100,0,0,Umbria
24-dic,113,-15.1,100,0,0,0,0,Umbria
25-dic,123,-0.7,100,0,0,0,0,Umbria
26-dic,104,-16.9,100,0,0,0,0,Umbria
27-dic,95,-21.7,100,0,0,0,0,Umbria
28-dic,101,-16.6,0,100,0,0,0,Umbria
29-dic,106,-6.2,0,100,0,0,0,Umbria
30-dic,128,14.6,0,100,0,0,0,Umbria
31-dic,140,24.2,100,0,0,0,0,Umbria
1-gen,140,13.4,100,0,0,0,0,Umbria
2-gen,140,34.4,100,0,0,0,0,Umbria
3-gen,159,67.2,100,0,0,0,0,Umbria
4-gen,155,54.3,0,100,0,0,0,Umbria
5-gen,164,54.3,100,0,0,0,0,Umbria
6-gen,164,27.8,100,0,0,0,0,Umbria
7-gen,136,-3,0,0,100,0,0,Umbria
8-gen,135,-3.7,0,0,100,0,0,Umbria
9-gen,163,16.6,0,100,0,0,0,Umbria
10-gen,169,6.5,0,100,0,0,0,Umbria
11-gen,169,8.9,0,0,100,0,0,Umbria
12-gen,166,1.2,0,0,100,0,0,Umbria
13-gen,161,-1.6,0,0,100,0,0,Umbria
14-gen,178,30.4,0,0,100,0,0,Umbria
15-gen,180,33.4,0,0,100,0,0,Umbria
16-gen,174,6.4,0,0,100,0,0,Umbria
17-gen,162,-4.7,0,100,0,0,0,Umbria
18-gen,167,-1.3,0,100,0,0,0,Umbria
19-gen,169,2.1,0,100,0,0,0,Umbria
20-gen,166,2.9,0,100,0,0,0,Umbria
21-gen,174,-2,0,100,0,0,0,Umbria
22-gen,183,1.7,0,100,0,0,0,Umbria
23-gen,193,11.4,0,100,0,0,0,Umbria
24-gen,204,26.4,0,100,0,0,0,Umbria
25-gen,201,20.5,0,100,0,0,0,Umbria
26-gen,207,22.3,0,100,0,0,0,Umbria
27-gen,223,34.5,0,100,0,0,0,Umbria
28-gen,232,33.2,0,100,0,0,0,Umbria
29-gen,236,29,0,100,0,0,0,Umbria
30-gen,224,15.7,0,100,0,0,0,Umbria
31-gen,229,12.2,0,100,0,0,0,Umbria
1-feb,238,18.5,0,100,0,0,0,Umbria
2-feb,239,15.6,0,100,0,0,0,Umbria
3-feb,244,9.6,0,100,0,0,0,Umbria
4-feb,244,5.2,0,100,0,0,0,Umbria
5-feb,257,9,0,100,0,0,0,Umbria
6-feb,271,21.2,0,100,0,0,0,Umbria
7-feb,281,22.8,0,100,0,0,0,Umbria
8-feb,287,20.4,0,100,0,0,0,Umbria
9-feb,297,24.4,0,100,0,0,0,Umbria
10-feb,292,19.9,0,100,0,0,0,Umbria
11-feb,291,19.2,0,100,0,0,0,Umbria
12-feb,297,15.7,0,100,0,0,0,Umbria
13-feb,297,9.4,0,100,0,0,0,Umbria
14-feb,286,1.7,0,100,0,0,0,Umbria
15-feb,277,-3.5,0,100,0,0,0,Umbria
16-feb,260,-12.4,0,100,0,0,0,Umbria
17-feb,263,-10,0,100,0,0,0,Umbria
18-feb,258,-11.4,0,100,0,0,0,Umbria
19-feb,236,-20.7,0,100,0,0,0,Umbria
20-feb,238,-19.9,0,100,0,0,0,Umbria
21-feb,235,-17.9,0,100,0,0,0,Umbria
22-feb,234,-15.6,0,100,0,0,0,Umbria
23-feb,237,-9,0,100,0,0,0,Umbria
24-feb,220,-16.3,0,100,0,0,0,Umbria
25-feb,214,-17,0,100,0,0,0,Umbria
26-feb,218,-7.7,0,100,0,0,0,Umbria
27-feb,202,-14.9,0,100,0,0,0,Umbria
28-feb,195,-16.8,0,100,0,0,0,Umbria
1-mar,193,-17.2,0,100,0,0,0,Umbria
2-mar,197,-17.1,0,100,0,0,0,Umbria
3-mar,198,-10.2,0,100,0,0,0,Umbria
4-mar,198,-7.7,0,100,0,0,0,Umbria
5-mar,193,-11.1,0,100,0,0,0,Umbria
6-mar,200,-1.3,0,100,0,0,0,Umbria
7-mar,203,3.8,0,100,0,0,0,Umbria
8-mar,199,2.7,0,100,0,0,0,Umbria
9-mar,192,-2.2,0,100,0,0,0,Umbria
10-mar,192,-3,0,100,0,0,0,Umbria
11-mar,193,-2.1,0,100,0,0,0,Umbria
12-mar,185,-4.5,0,100,0,0,0,Umbria
13-mar,175,-12.5,0,100,0,0,0,Umbria
14-mar,178,-12.4,0,100,0,0,0,Umbria
15-mar,181,-9.1,0,100,0,0,0,Umbria
16-mar,172,-10.4,0,100,0,0,0,Umbria
17-mar,175,-8.4,0,100,0,0,0,Umbria
18-mar,162,-16.2,0,100,0,0,0,Umbria
19-mar,158,-14.5,0,100,0,0,0,Umbria
20-mar,159,-8.9,0,100,0,0,0,Umbria
21-mar,144,-18.9,0,100,0,0,0,Umbria
22-mar,145,-19.8,0,100,0,0,0,Umbria
23-mar,146,-14.9,0,100,0,0,0,Umbria
24-mar,135,-23,0,100,0,0,0,Umbria
25-mar,129,-20.6,0,100,0,0,0,Umbria
26-mar,145,-8.4,0,100,0,0,0,Umbria
27-mar,146,-7.9,0,100,0,0,0,Umbria
28-mar,149,3.2,0,100,0,0,0,Umbria
29-mar,146,1,0,100,0,0,0,Umbria
30-mar,148,0.8,0,100,0,0,0,Umbria
31-mar,140,3.9,0,100,0,0,0,Umbria
1-apr,147,14.6,0,100,0,0,0,Umbria
2-apr,132,-8.6,0,100,0,0,0,Umbria
3-apr,119,-18.9,100,0,0,0,0,Umbria
4-apr,118,-20.9,100,0,0,0,0,Umbria
5-apr,118,-19.2,100,0,0,0,0,Umbria
6-apr,105,-29.1,0,100,0,0,0,Umbria
7-apr,101,-27.8,0,100,0,0,0,Umbria
8-apr,101,-31.5,0,100,0,0,0,Umbria
9-apr,102,-22.6,0,100,0,0,0,Umbria
10-apr,108,-9.3,0,100,0,0,0,Umbria
11-apr,106,-10.1,0,100,0,0,0,Umbria
12-apr,104,-11.7,0,100,0,0,0,Umbria
13-apr,109,3.9,0,100,0,0,0,Umbria
14-apr,109,8,0,100,0,0,0,Umbria
15-apr,103,1.8,0,100,0,0,0,Umbria
16-apr,95,-7.2,0,100,0,0,0,Umbria
17-apr,91,-15.9,0,100,0,0,0,Umbria
18-apr,88,-16.7,0,100,0,0,0,Umbria
19-apr,85,-18.4,0,100,0,0,0,Umbria
20-apr,84,-22.5,0,100,0,0,0,Umbria
21-apr,81,-26,0,100,0,0,0,Umbria
22-apr,84,-18.5,0,100,0,0,0,Umbria
23-apr,84,-11.7,0,100,0,0,0,Umbria
24-apr,83,-8.5,0,100,0,0,0,Umbria
25-apr,82,-7,0,100,0,0,0,Umbria
26-apr,83,-2.2,0,0,100,0,0,Umbria
27-apr,83,-2.1,0,0,100,0,0,Umbria
28-apr,81,0.6,0,0,100,0,0,Umbria
29-apr,87,3.6,0,0,100,0,0,Umbria
30-apr,85,1.5,0,0,100,0,0,Umbria
1-mag,84,1.5,0,0,100,0,0,Umbria
2-mag,80,-3,0,0,100,0,0,Umbria
3-mag,81,-3.1,0,0,100,0,0,Umbria
4-mag,81,-2,0,0,100,0,0,Umbria
5-mag,85,4.1,0,0,100,0,0,Umbria
6-mag,74,-14.2,0,0,100,0,0,Umbria
7-mag,72,-15.5,0,0,100,0,0,Umbria
8-mag,72,-14.3,0,0,100,0,0,Umbria
9-mag,77,-3.1,0,0,100,0,0,Umbria
10-mag,75,-6.9,0,0,100,0,0,Umbria
11-mag,77,-4.9,0,0,100,0,0,Umbria
12-mag,71,-16.5,0,0,100,0,0,Umbria
13-mag,75,1.2,0,0,100,0,0,Umbria
14-mag,72,0.5,0,0,100,0,0,Umbria
15-mag,67,-6.6,0,0,100,0,0,Umbria
16-mag,62,-19.9,0,0,100,0,0,Umbria
17-mag,61,-18.3,0,0,100,0,0,Umbria
18-mag,56,-27,0,0,100,0,0,Umbria
19-mag,53,-25.5,0,0,100,0,0,Umbria
20-mag,42,-44.5,0,0,100,0,0,Umbria
21-mag,39,-46.6,0,0,100,0,0,Umbria
22-mag,37,-45.8,0,0,100,0,0,Umbria
23-mag,34,-44.4,0,0,100,0,0,Umbria
24-mag,34,-45,0,0,100,0,0,Umbria
25-mag,32,-42.8,0,0,100,0,0,Umbria
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1-ott,14,0,0,0,0,0,0,Abruzzo
2-ott,14,0.6,0,0,0,0,0,Abruzzo
3-ott,16,5.6,0,0,0,0,0,Abruzzo
4-ott,15,-18.9,0,0,0,0,0,Abruzzo
5-ott,17,28.2,0,0,0,0,0,Abruzzo
6-ott,20,52.7,0,0,0,0,0,Abruzzo
7-ott,23,74.1,0,0,0,0,0,Abruzzo
8-ott,26,82.5,0,0,0,0,0,Abruzzo
9-ott,30,114.4,0,0,0,0,0,Abruzzo
10-ott,34,112.6,0,0,0,0,0,Abruzzo
11-ott,37,143.7,0,0,0,0,0,Abruzzo
12-ott,44,154.7,0,0,0,0,0,Abruzzo
13-ott,52,158.1,0,0,0,0,0,Abruzzo
14-ott,57,146.6,0,0,0,0,0,Abruzzo
15-ott,67,158.7,0,0,0,0,0,Abruzzo
16-ott,73,142,0,0,0,0,0,Abruzzo
17-ott,77,125.7,0,0,0,0,0,Abruzzo
18-ott,88,136.9,0,0,0,0,0,Abruzzo
19-ott,91,107,0,0,0,0,0,Abruzzo
20-ott,94,82.3,0,0,0,0,0,Abruzzo
21-ott,104,83.6,0,0,0,0,0,Abruzzo
22-ott,112,67.1,0,0,0,0,0,Abruzzo
23-ott,117,59.7,0,0,0,0,0,Abruzzo
24-ott,134,73.9,0,0,0,0,0,Abruzzo
25-ott,146,64.6,0,0,0,0,0,Abruzzo
26-ott,161,75.5,0,0,0,0,0,Abruzzo
27-ott,173,83.3,0,0,0,0,0,Abruzzo
28-ott,187,79.6,0,0,0,0,0,Abruzzo
29-ott,201,78.9,0,0,0,0,0,Abruzzo
30-ott,216,85.1,0,0,0,0,0,Abruzzo
31-ott,222,65.1,0,0,0,0,0,Abruzzo
1-nov,231,58.9,0,0,0,0,0,Abruzzo
2-nov,242,50.4,0,0,0,0,0,Abruzzo
3-nov,262,51.1,0,0,0,0,0,Abruzzo
4-nov,261,39.2,0,0,0,0,0,Abruzzo
5-nov,267,33,0,0,0,0,0,Abruzzo
6-nov,265,22.5,0,0,100,0,0,Abruzzo
7-nov,263,18.6,0,0,100,0,0,Abruzzo
8-nov,271,16.9,0,0,100,0,0,Abruzzo
9-nov,282,16.7,0,0,100,0,0,Abruzzo
10-nov,293,12.1,0,0,100,0,0,Abruzzo
11-nov,312,19.6,0,100,0,0,0,Abruzzo
12-nov,310,15.9,0,100,0,0,0,Abruzzo
13-nov,332,25.5,0,100,0,0,0,Abruzzo
14-nov,372,41.2,0,100,0,0,0,Abruzzo
15-nov,363,34.1,0,100,0,0,0,Abruzzo
16-nov,364,29.2,0,100,0,0,0,Abruzzo
17-nov,363,23.8,0,100,0,0,0,Abruzzo
18-nov,361,15.9,0,100,0,0,0,Abruzzo
19-nov,370,19.3,0,100,0,0,0,Abruzzo
20-nov,371,11.8,0,100,0,0,0,Abruzzo
21-nov,340,-8.4,0,100,0,0,0,Abruzzo
22-nov,348,-4.2,100,0,0,0,0,Abruzzo
23-nov,347,-4.7,100,0,0,0,0,Abruzzo
24-nov,332,-8.4,100,0,0,0,0,Abruzzo
25-nov,331,-8.4,100,0,0,0,0,Abruzzo
26-nov,325,-12.2,100,0,0,0,0,Abruzzo
27-nov,309,-16.7,100,0,0,0,0,Abruzzo
28-nov,309,-9.3,100,0,0,0,0,Abruzzo
29-nov,297,-14.5,100,0,0,0,0,Abruzzo
30-nov,291,-16.2,100,0,0,0,0,Abruzzo
1-dic,280,-15.7,100,0,0,0,0,Abruzzo
2-dic,261,-21.1,100,0,0,0,0,Abruzzo
3-dic,247,-23.8,100,0,0,0,0,Abruzzo
4-dic,240,-22.6,100,0,0,0,0,Abruzzo
5-dic,228,-26.3,100,0,0,0,0,Abruzzo
6-dic,218,-26.5,100,0,0,0,0,Abruzzo
7-dic,185,-36.5,0,100,0,0,0,Abruzzo
8-dic,178,-36.4,0,100,0,0,0,Abruzzo
9-dic,169,-35.3,0,100,0,0,0,Abruzzo
10-dic,156,-37,0,100,0,0,0,Abruzzo
11-dic,145,-39.6,0,100,0,0,0,Abruzzo
12-dic,137,-39.8,0,100,0,0,0,Abruzzo
13-dic,141,-35.5,0,100,0,0,0,Abruzzo
14-dic,146,-20.9,0,100,0,0,0,Abruzzo
15-dic,129,-27.4,0,100,0,0,0,Abruzzo
16-dic,129,-23.8,0,100,0,0,0,Abruzzo
17-dic,130,-16.6,0,100,0,0,0,Abruzzo
18-dic,127,-12,0,100,0,0,0,Abruzzo
19-dic,118,-13.9,0,100,0,0,0,Abruzzo
20-dic,108,-23.3,0,100,0,0,0,Abruzzo
21-dic,98,-32.9,0,100,0,0,0,Abruzzo
22-dic,97,-25,0,100,0,0,0,Abruzzo
23-dic,97,-24.7,0,100,0,0,0,Abruzzo
24-dic,95,-26.8,100,0,0,0,0,Abruzzo
25-dic,104,-18.2,100,0,0,0,0,Abruzzo
26-dic,95,-19.7,100,0,0,0,0,Abruzzo
27-dic,80,-26.3,100,0,0,0,0,Abruzzo
28-dic,78,-20.7,0,100,0,0,0,Abruzzo
29-dic,75,-23,0,100,0,0,0,Abruzzo
30-dic,76,-21.1,0,100,0,0,0,Abruzzo
31-dic,95,-0.7,100,0,0,0,0,Abruzzo
1-gen,100,-3.9,100,0,0,0,0,Abruzzo
2-gen,99,4.9,100,0,0,0,0,Abruzzo
3-gen,114,43,100,0,0,0,0,Abruzzo
4-gen,120,54.3,0,100,0,0,0,Abruzzo
5-gen,133,77.7,100,0,0,0,0,Abruzzo
6-gen,140,82.4,100,0,0,0,0,Abruzzo
7-gen,122,28.8,0,0,100,0,0,Abruzzo
8-gen,102,2.3,0,0,100,0,0,Abruzzo
9-gen,132,32.7,0,100,0,0,0,Abruzzo
10-gen,140,23.2,0,100,0,0,0,Abruzzo
11-gen,140,16.7,0,0,100,0,0,Abruzzo
12-gen,135,1.9,0,0,100,0,0,Abruzzo
13-gen,131,-5.9,0,0,100,0,0,Abruzzo
14-gen,134,9.6,0,0,100,0,0,Abruzzo
15-gen,140,36.6,0,0,100,0,0,Abruzzo
16-gen,124,-5.9,0,0,100,0,0,Abruzzo
17-gen,122,-13.2,0,100,0,0,0,Abruzzo
18-gen,121,-13.9,0,100,0,0,0,Abruzzo
19-gen,117,-13.2,0,100,0,0,0,Abruzzo
20-gen,115,-12.6,0,100,0,0,0,Abruzzo
21-gen,111,-16.6,0,100,0,0,0,Abruzzo
22-gen,117,-16,0,100,0,0,0,Abruzzo
23-gen,119,-3.6,0,100,0,0,0,Abruzzo
24-gen,122,0.6,0,100,0,0,0,Abruzzo
25-gen,119,-1,0,100,0,0,0,Abruzzo
26-gen,122,4,0,100,0,0,0,Abruzzo
27-gen,127,11,0,100,0,0,0,Abruzzo
28-gen,132,18.2,0,100,0,0,0,Abruzzo
29-gen,134,13.7,0,100,0,0,0,Abruzzo
30-gen,146,22.6,0,100,0,0,0,Abruzzo
31-gen,152,24.8,0,100,0,0,0,Abruzzo
1-feb,159,33.7,0,0,100,0,0,Abruzzo
2-feb,164,34.2,0,0,100,0,0,Abruzzo
3-feb,172,35.2,0,0,100,0,0,Abruzzo
4-feb,192,46.2,0,0,100,0,0,Abruzzo
5-feb,187,40.1,0,0,100,0,0,Abruzzo
6-feb,197,34.5,0,0,100,0,0,Abruzzo
7-feb,199,30.7,0,0,100,0,0,Abruzzo
8-feb,201,26.3,0,0,100,0,0,Abruzzo
9-feb,204,24.2,0,0,100,0,0,Abruzzo
10-feb,193,12.2,0,0,100,0,0,Abruzzo
11-feb,194,1.1,0,0,100,0,0,Abruzzo
12-feb,201,7.2,0,0,100,0,0,Abruzzo
13-feb,201,1.9,0,0,100,0,0,Abruzzo
14-feb,183,-8,0,100,0,0,0,Abruzzo
15-feb,211,4.6,0,100,0,0,0,Abruzzo
16-feb,230,12.9,0,100,0,0,0,Abruzzo
17-feb,240,24.1,0,100,0,0,0,Abruzzo
18-feb,235,21.1,0,100,0,0,0,Abruzzo
19-feb,246,22.7,0,100,0,0,0,Abruzzo
20-feb,237,18,0,100,0,0,0,Abruzzo
21-feb,259,41,0,100,0,0,0,Abruzzo
22-feb,245,16.2,0,100,0,0,0,Abruzzo
23-feb,231,0.5,0,100,0,0,0,Abruzzo
24-feb,239,-0.4,0,100,0,0,0,Abruzzo
25-feb,252,7.2,0,100,0,0,0,Abruzzo
26-feb,260,5.7,0,100,0,0,0,Abruzzo
27-feb,258,8.8,0,100,0,0,0,Abruzzo
28-feb,263,1.5,0,100,0,0,0,Abruzzo
1-mar,251,2.5,0,100,0,0,0,Abruzzo
2-mar,244,5.7,0,100,0,0,0,Abruzzo
3-mar,247,3.6,0,100,0,0,0,Abruzzo
4-mar,240,-5,0,100,0,0,0,Abruzzo
5-mar,230,-11.5,0,100,0,0,0,Abruzzo
6-mar,237,-8,0,100,0,0,0,Abruzzo
7-mar,236,-10.2,0,100,0,0,0,Abruzzo
8-mar,241,-3.7,0,100,0,0,0,Abruzzo
9-mar,237,-3.1,0,100,0,0,0,Abruzzo
10-mar,221,-10.6,0,100,0,0,0,Abruzzo
11-mar,226,-5.8,0,100,0,0,0,Abruzzo
12-mar,229,-0.5,0,100,0,0,0,Abruzzo
13-mar,219,-7.3,0,100,0,0,0,Abruzzo
14-mar,202,-14.4,0,100,0,0,0,Abruzzo
15-mar,206,-14.7,0,100,0,0,0,Abruzzo
16-mar,208,-12.2,0,100,0,0,0,Abruzzo
17-mar,202,-8.5,0,100,0,0,0,Abruzzo
18-mar,191,-15.4,0,100,0,0,0,Abruzzo
19-mar,183,-19.9,0,100,0,0,0,Abruzzo
20-mar,187,-14.7,0,100,0,0,0,Abruzzo
21-mar,190,-6,0,100,0,0,0,Abruzzo
22-mar,179,-13.1,0,100,0,0,0,Abruzzo
23-mar,177,-14.8,0,100,0,0,0,Abruzzo
24-mar,179,-11.4,0,100,0,0,0,Abruzzo
25-mar,168,-12.2,0,100,0,0,0,Abruzzo
26-mar,166,-9.6,0,100,0,0,0,Abruzzo
27-mar,164,-12.4,0,100,0,0,0,Abruzzo
28-mar,158,-16.9,0,100,0,0,0,Abruzzo
29-mar,160,-10.6,0,100,0,0,0,Abruzzo
30-mar,157,-11.3,0,100,0,0,0,Abruzzo
31-mar,156,-13.1,0,100,0,0,0,Abruzzo
1-apr,153,-8.8,0,100,0,0,0,Abruzzo
2-apr,155,-6.2,0,100,0,0,0,Abruzzo
3-apr,146,-11.1,100,0,0,0,0,Abruzzo
4-apr,159,0.9,100,0,0,0,0,Abruzzo
5-apr,143,-10.5,100,0,0,0,0,Abruzzo
6-apr,135,-14.1,0,100,0,0,0,Abruzzo
7-apr,128,-18.1,0,100,0,0,0,Abruzzo
8-apr,128,-16.2,0,100,0,0,0,Abruzzo
9-apr,122,-21.2,0,100,0,0,0,Abruzzo
10-apr,123,-15.4,0,100,0,0,0,Abruzzo
11-apr,109,-31.2,0,100,0,0,0,Abruzzo
12-apr,115,-19.8,0,100,0,0,0,Abruzzo
13-apr,125,-7.6,0,100,0,0,0,Abruzzo
14-apr,128,0.4,0,100,0,0,0,Abruzzo
15-apr,123,-3.9,0,100,0,0,0,Abruzzo
16-apr,112,-8.4,0,100,0,0,0,Abruzzo
17-apr,108,-12.9,0,100,0,0,0,Abruzzo
18-apr,108,-1.8,0,100,0,0,0,Abruzzo
19-apr,108,-6,0,100,0,0,0,Abruzzo
20-apr,108,-13.6,0,100,0,0,0,Abruzzo
21-apr,100,-22,0,100,0,0,0,Abruzzo
22-apr,102,-17.4,0,100,0,0,0,Abruzzo
23-apr,98,-12.8,0,100,0,0,0,Abruzzo
24-apr,94,-12.2,0,100,0,0,0,Abruzzo
25-apr,88,-17.9,0,100,0,0,0,Abruzzo
26-apr,88,-18.3,0,0,100,0,0,Abruzzo
27-apr,81,-24.5,0,0,100,0,0,Abruzzo
28-apr,82,-17.6,0,0,100,0,0,Abruzzo
29-apr,80,-21.8,0,0,100,0,0,Abruzzo
30-apr,79,-19.3,0,0,100,0,0,Abruzzo
1-mag,86,-9.1,0,0,100,0,0,Abruzzo
2-mag,84,-4.4,0,0,100,0,0,Abruzzo
3-mag,80,-9.8,0,0,100,0,0,Abruzzo
4-mag,80,-1.8,0,0,100,0,0,Abruzzo
5-mag,81,-1.5,0,0,100,0,0,Abruzzo
6-mag,80,0.1,0,0,100,0,0,Abruzzo
7-mag,83,5.2,0,0,100,0,0,Abruzzo
8-mag,72,-16,0,0,100,0,0,Abruzzo
9-mag,71,-15.9,0,0,100,0,0,Abruzzo
10-mag,72,-9.1,0,0,100,0,0,Abruzzo
11-mag,72,-10,0,0,100,0,0,Abruzzo
12-mag,69,-15.5,0,0,100,0,0,Abruzzo
13-mag,62,-22.2,0,0,100,0,0,Abruzzo
14-mag,58,-30.3,0,0,100,0,0,Abruzzo
15-mag,60,-16.8,0,0,100,0,0,Abruzzo
16-mag,56,-20.5,0,0,100,0,0,Abruzzo
17-mag,54,-25.7,0,0,100,0,0,Abruzzo
18-mag,50,-30.3,0,0,100,0,0,Abruzzo
19-mag,44,-35.7,0,0,100,0,0,Abruzzo
20-mag,42,-32.2,0,0,100,0,0,Abruzzo
21-mag,36,-37.8,0,0,100,0,0,Abruzzo
22-mag,37,-37.9,0,0,100,0,0,Abruzzo
23-mag,35,-38.4,0,0,100,0,0,Abruzzo
24-mag,34,-36.1,0,0,100,0,0,Abruzzo
25-mag,35,-30.2,0,0,100,0,0,Abruzzo
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1-ott,10,-40.8,0,0,0,0,0,Molise
2-ott,9,-45.1,0,0,0,0,0,Molise
3-ott,8,-54.9,0,0,0,0,0,Molise
4-ott,10,-45.6,0,0,0,0,0,Molise
5-ott,10,-3.3,0,0,0,0,0,Molise
6-ott,11,17.2,0,0,0,0,0,Molise
7-ott,10,-9.4,0,0,0,0,0,Molise
8-ott,11,17.2,0,0,0,0,0,Molise
9-ott,14,46.4,0,0,0,0,0,Molise
10-ott,17,121.7,0,0,0,0,0,Molise
11-ott,22,106.5,0,0,0,0,0,Molise
12-ott,23,137.9,0,0,0,0,0,Molise
13-ott,38,229.4,0,0,0,0,0,Molise
14-ott,44,344.8,0,0,0,0,0,Molise
15-ott,52,350,0,0,0,0,0,Molise
16-ott,55,297.6,0,0,0,0,0,Molise
17-ott,74,327.5,0,0,0,0,0,Molise
18-ott,73,239.1,0,0,0,0,0,Molise
19-ott,84,259.4,0,0,0,0,0,Molise
20-ott,76,100.9,0,0,0,0,0,Molise
21-ott,77,77.5,0,0,0,0,0,Molise
22-ott,77,48.4,0,0,0,0,0,Molise
23-ott,88,60.7,0,0,0,0,0,Molise
24-ott,89,20.6,0,0,0,0,0,Molise
25-ott,88,20.7,0,0,0,0,0,Molise
26-ott,110,31,0,0,0,0,0,Molise
27-ott,123,62.2,0,0,0,0,0,Molise
28-ott,122,58.1,0,0,0,0,0,Molise
29-ott,144,88.5,0,0,0,0,0,Molise
